engine_id,cycle,op1,sensor2,sensor3,sensor4,sensor7,sensor11,sensor12,sensor15,rul
86,74,-0.0005,644.27,1591.66,1408.81,553.26,48.35,518.37,8.4556,221
86,75,0.0005,643.21,1593.76,1412.06,552.91,48.47,519.2,8.3306,220
86,76,-0.0,643.45,1593.42,1404.11,553.45,48.35,520.29,8.4047,219
86,77,-0.0003,644.07,1591.75,1401.36,553.06,48.13,518.84,8.4764,218
86,78,-0.0003,644.03,1591.97,1400.82,553.33,48.21,521.39,8.4248,217
86,79,-0.0005,643.84,1591.48,1406.72,552.91,48.7,520.85,8.467,216
86,80,-0.0004,642.9,1597.14,1407.36,553.01,48.04,519.32,8.4077,215
86,81,-0.0002,643.75,1595.02,1405.67,552.72,48.4,521.68,8.5039,214
86,82,0.0007,644.48,1592.65,1405.75,552.92,48.48,521.73,8.43,213
86,83,-0.0002,645.28,1595.59,1406.21,552.82,48.09,519.74,8.4833,212
86,84,-0.0006,643.92,1592.29,1405.28,552.84,48.34,518.67,8.4995,211
86,85,-0.0001,644.61,1593.42,1406.94,553.23,48.37,520.08,8.4624,210
86,86,-0.0005,643.88,1594.47,1405.79,553.04,48.42,518.29,8.4269,209
86,87,-0.0006,644.83,1593.34,1406.52,553.17,48.11,519.93,8.4241,208
86,88,0.0003,643.65,1594.77,1410.04,552.39,48.35,520.59,8.4178,207
86,89,0.0003,643.91,1595.31,1405.83,552.96,48.26,518.47,8.4447,206
86,90,-0.0004,644.04,1594.89,1405.29,552.29,47.93,519.21,8.515,205
86,91,-0.0001,643.9,1592.7,1405.76,552.51,48.63,520.18,8.5392,204
86,92,0.0001,644.98,1592.31,1410.54,552.46,48.76,521.34,8.4366,203
86,93,0.0006,644.95,1593.53,1408.47,552.51,48.01,518.33,8.5209,202
86,94,-0.0001,644.11,1596.11,1405.02,552.65,48.39,520.15,8.4745,201
86,95,-0.0006,644.4,1591.97,1403.6,552.89,48.31,519.3,8.5057,200
86,96,0.0004,643.77,1600.46,1407.72,552.48,48.57,516.06,8.4815,199
86,97,-0.0001,644.21,1595.9,1407.61,552.91,48.4,518.77,8.4525,198
86,98,0.0006,644.08,1595.17,1407.61,552.16,48.24,518.86,8.5496,197
86,99,-0.0006,644.68,1593.24,1406.21,552.97,48.21,518.54,8.5362,196
86,100,-0.0006,645.57,1597.04,1410.77,552.65,48.12,517.37,8.5135,195
86,101,0.0004,644.98,1592.32,1412.29,552.14,48.09,522.83,8.4996,194
86,102,-0.0001,644.53,1593.45,1404.57,551.98,48.33,516.98,8.4823,193
86,103,0.0001,644.31,1593.16,1408.17,553.04,48.68,519.96,8.5469,192
86,104,0.0007,644.79,1593.16,1406.97,552.59,48.29,519.43,8.6542,191
86,105,0.0006,644.9,1597.05,1410.19,552.34,48.45,517.89,8.5793,190
86,106,-0.0004,645.76,1595.57,1404.78,552.43,48.54,517.89,8.5164,189
86,107,0.0006,645.41,1594.5,1404.09,552.52,48.78,518.73,8.5697,188
86,108,0.0005,644.92,1596.04,1405.73,552.52,48.33,517.76,8.661,187
86,109,-0.0003,644.72,1596.69,1406.43,553.0,48.2,518.42,8.4658,186
86,110,-0.0006,644.51,1593.52,1410.66,552.77,48.72,518.39,8.5659,185
86,111,-0.0,644.67,1594.46,1407.19,552.44,48.9,519.76,8.5232,184
86,112,-0.0,644.98,1595.25,1409.58,552.44,48.47,519.37,8.54,183
86,113,0.0004,645.63,1595.3,1407.15,552.16,48.88,519.01,8.5498,182
86,114,-0.0007,644.99,1595.14,1409.21,552.49,48.74,518.53,8.5471,181
86,115,-0.0007,644.62,1592.39,1403.65,552.07,49.04,518.23,8.5288,180
86,116,-0.0004,645.67,1598.69,1410.54,552.55,48.65,519.35,8.5856,179
86,117,-0.0007,645.32,1593.57,1406.37,552.47,48.62,519.05,8.5879,178
86,118,0.0005,645.28,1594.94,1406.49,551.97,48.75,518.23,8.5456,177
86,119,-0.0003,644.58,1594.27,1407.08,552.52,48.66,517.7,8.5543,176
86,120,0.0007,645.29,1592.23,1404.15,552.73,48.6,520.73,8.4873,175
86,121,0.0002,644.74,1595.86,1406.44,552.51,48.49,518.62,8.5803,174
86,122,0.0006,644.71,1595.79,1407.77,552.25,48.89,520.33,8.5061,173
86,123,0.0007,644.99,1595.89,1411.67,551.99,48.25,518.69,8.4962,172
86,124,-0.0005,644.45,1596.2,1404.77,551.92,48.41,519.69,8.4688,171
86,125,0.0005,644.45,1596.38,1409.0,551.76,48.78,517.12,8.483,170
86,126,-0.0001,644.43,1594.33,1410.54,552.21,48.85,518.55,8.5373,169
86,127,0.0005,644.59,1598.73,1408.07,551.78,48.74,518.95,8.5154,168
86,128,0.0006,644.69,1595.97,1411.66,552.3,48.7,516.91,8.5803,167
86,129,0.0004,645.64,1594.55,1409.55,551.94,48.55,517.54,8.5981,166
86,130,-0.0001,644.82,1596.76,1410.1,552.53,49.1,517.54,8.5176,165
86,131,-0.0001,645.48,1597.64,1405.36,552.04,48.94,518.82,8.5874,164
86,132,-0.0003,644.79,1596.64,1412.6,552.24,48.55,519.02,8.5902,163
86,133,0.0006,645.93,1595.84,1409.37,552.05,49.05,518.12,8.6739,162
86,134,-0.0004,645.28,1598.5,1406.41,551.92,48.92,518.63,8.5843,161
86,135,-0.0006,645.13,1594.15,1405.72,552.38,48.64,518.57,8.5827,160
86,136,0.0002,645.39,1595.48,1409.59,552.39,48.78,518.83,8.6191,159
86,137,0.0001,646.03,1596.43,1411.63,551.68,49.06,517.38,8.5522,158
86,138,0.0006,645.15,1598.1,1410.72,552.05,48.64,517.26,8.5406,157
86,139,-0.0006,646.05,1598.1,1411.37,552.45,48.82,518.53,8.5256,156
86,140,0.0,644.97,1597.4,1404.77,551.48,48.94,517.79,8.5194,155
86,141,-0.0001,646.13,1592.97,1410.3,551.96,48.82,517.79,8.4718,154
86,142,0.0007,644.75,1600.42,1407.44,552.1,49.13,517.54,8.5997,153
86,143,0.0002,644.86,1597.27,1414.95,552.13,49.0,518.52,8.5382,152
86,144,-0.0002,645.84,1601.65,1411.95,552.17,48.9,518.13,8.5401,151
86,145,-0.0,645.8,1601.79,1408.22,552.06,49.01,517.83,8.5412,150
86,146,-0.0004,645.34,1594.2,1414.99,551.92,49.26,516.73,8.5866,149
86,147,-0.0004,645.83,1597.69,1409.52,552.06,48.88,517.51,8.5278,148
86,148,0.0004,644.99,1596.74,1410.83,551.91,48.97,516.77,8.6085,147
86,149,0.0007,645.22,1599.51,1409.99,551.77,49.22,519.55,8.639,146
86,150,0.0006,646.65,1596.96,1407.93,551.69,48.9,516.95,8.6096,145
86,151,-0.0006,646.13,1596.91,1412.97,552.74,49.06,517.64,8.5819,144
86,152,0.0006,646.06,1596.37,1404.88,551.17,49.27,517.86,8.5655,143
86,153,0.0003,645.97,1598.62,1416.77,552.66,49.13,516.89,8.6445,142
86,154,0.0005,645.66,1598.82,1410.46,551.36,49.2,518.13,8.587,141
86,155,-0.0,646.04,1596.47,1408.48,551.27,49.09,518.19,8.6179,140
86,156,0.0004,645.93,1598.85,1410.64,551.68,49.29,517.17,8.5773,139
86,157,0.0004,645.81,1595.47,1412.21,551.82,49.11,517.11,8.5447,138
86,158,0.0006,645.81,1598.81,1415.83,552.31,48.82,519.09,8.5693,137
86,159,0.0005,645.64,1597.29,1414.58,551.6,49.09,516.9,8.6059,136
86,160,-0.0006,646.19,1595.63,1415.62,551.59,49.38,515.68,8.634,135
86,161,-0.0001,646.59,1597.3,1412.6,551.14,49.1,519.3,8.6083,134
86,162,0.0003,647.29,1599.33,1414.69,551.61,49.19,517.02,8.6798,133
86,163,0.0006,646.07,1598.5,1408.19,551.62,49.1,518.88,8.5677,132
86,164,-0.0005,645.74,1600.45,1414.2,551.7,49.11,516.68,8.5337,131
86,165,0.0007,645.85,1598.65,1413.41,551.05,49.06,517.3,8.5452,130
86,166,-0.0002,646.85,1600.85,1417.94,551.57,48.89,518.33,8.667,129
86,167,-0.0006,645.88,1601.0,1413.67,551.47,49.1,517.88,8.5697,128
86,168,-0.0006,646.19,1597.9,1410.34,551.89,49.44,516.11,8.5704,127
86,169,-0.0005,645.13,1596.73,1408.59,551.74,49.15,516.36,8.6465,126
86,170,0.0001,646.47,1593.92,1417.27,551.46,49.06,518.66,8.5716,125
86,171,0.0006,646.99,1599.99,1406.59,551.64,48.95,516.96,8.6954,124
86,172,-0.0002,646.11,1600.39,1411.4,551.38,49.23,516.94,8.5959,123
86,173,-0.0001,646.72,1596.39,1413.19,551.1,49.07,518.09,8.5786,122
86,174,-0.0003,646.24,1598.57,1411.38,551.17,49.44,518.83,8.6919,121
86,175,-0.0005,646.17,1598.77,1413.06,551.4,48.92,516.04,8.6484,120
86,176,-0.0001,646.3,1599.1,1408.11,551.03,49.33,515.98,8.6665,119
86,177,-0.0005,646.47,1596.11,1408.14,550.58,49.67,516.52,8.6044,118
86,178,-0.0002,646.14,1597.27,1408.62,551.41,49.39,519.03,8.6373,117
86,179,-0.0006,647.38,1599.8,1409.87,551.19,49.34,516.66,8.6311,116
86,180,0.0006,646.39,1597.07,1415.21,551.05,49.17,516.22,8.5405,115
86,181,0.0006,646.38,1598.74,1417.1,550.88,49.23,515.86,8.5323,114
86,182,-0.0006,646.83,1597.44,1409.05,551.49,49.34,517.38,8.6276,113
86,183,-0.0002,646.2,1596.49,1415.16,551.39,49.52,517.13,8.6813,112
86,184,-0.0006,645.97,1598.62,1414.08,551.47,49.09,516.66,8.5931,111
86,185,-0.0002,646.27,1601.7,1414.52,551.24,49.36,515.02,8.6767,110
86,186,0.0003,646.38,1598.8,1411.4,551.7,49.35,517.11,8.6624,109
86,187,0.0003,647.42,1598.34,1410.54,551.52,49.09,516.18,8.6229,108
86,188,-0.0005,646.47,1601.2,1416.28,550.93,49.18,515.42,8.5742,107
86,189,-0.0003,647.01,1598.81,1411.29,551.78,49.58,515.65,8.6352,106
86,190,-0.0006,646.93,1599.15,1417.66,551.21,49.3,515.86,8.6417,105
86,191,-0.0005,647.26,1600.34,1417.82,550.64,49.31,515.85,8.6489,104
86,192,-0.0007,647.31,1598.97,1414.86,550.9,49.72,516.49,8.7118,103
86,193,-0.0002,646.54,1602.19,1408.46,551.3,49.16,516.54,8.6992,102
86,194,-0.0002,647.55,1600.76,1416.51,550.53,49.64,516.74,8.6229,101
86,195,0.0007,647.29,1601.58,1420.76,550.21,49.69,516.16,8.6868,100
86,196,-0.0002,647.31,1599.39,1415.04,550.97,49.11,516.13,8.6611,99
86,197,0.0005,647.71,1600.65,1415.09,551.0,49.6,515.8,8.7374,98
86,198,0.0002,647.48,1597.45,1416.42,551.32,49.7,517.14,8.6286,97
86,199,-0.0003,647.13,1603.29,1410.28,551.19,49.23,515.86,8.7077,96
86,200,-0.0001,646.55,1601.52,1417.26,551.11,49.44,515.16,8.593,95
86,201,-0.0007,646.72,1602.13,1415.91,551.55,49.61,516.9,8.698,94
86,202,-0.0007,646.67,1602.14,1415.99,550.35,49.28,516.05,8.6628,93
86,203,-0.0004,647.39,1599.23,1407.0,550.82,49.46,516.36,8.565,92
86,204,0.0005,646.92,1598.82,1415.12,550.67,49.82,516.75,8.5861,91
86,205,0.0002,647.17,1601.28,1422.17,551.31,49.49,516.07,8.5722,90
86,206,-0.0005,647.64,1602.07,1417.37,551.11,49.3,516.38,8.5927,89
86,207,-0.0005,647.69,1597.31,1418.79,550.4,49.74,515.91,8.6746,88
86,208,-0.0,647.03,1597.96,1416.79,550.88,49.89,515.12,8.749,87
86,209,0.0002,646.86,1598.83,1417.22,550.54,49.44,516.71,8.6661,86
86,210,0.0004,647.93,1601.88,1412.14,550.51,49.57,514.9,8.747,85
86,211,0.0007,647.69,1599.56,1417.13,550.64,49.94,517.82,8.6822,84
86,212,-0.0002,648.08,1601.34,1422.96,550.7,49.69,516.36,8.6998,83
86,213,-0.0004,647.55,1600.04,1414.07,550.73,49.82,515.76,8.6004,82
86,214,-0.0004,647.77,1598.31,1415.64,550.6,49.41,514.68,8.6985,81
86,215,-0.0005,647.04,1602.73,1416.56,550.77,49.76,516.65,8.6207,80
86,216,0.0005,647.73,1602.05,1413.24,550.89,49.52,515.3,8.6489,79
86,217,-0.0006,647.78,1598.02,1417.79,550.75,49.87,514.23,8.7308,78
86,218,-0.0002,647.89,1599.38,1410.49,550.68,49.65,514.59,8.6833,77
86,219,0.0003,646.98,1599.18,1415.29,550.76,49.63,515.71,8.7765,76
86,220,0.0004,648.29,1603.58,1411.53,550.39,49.4,516.2,8.7167,75
86,221,-0.0006,647.47,1603.17,1417.27,551.04,49.66,515.95,8.7042,74
86,222,0.0006,648.45,1599.35,1417.53,550.84,49.82,515.52,8.678,73
86,223,0.0001,648.44,1602.05,1412.97,550.75,49.7,513.28,8.6561,72
86,224,0.0001,647.25,1601.74,1415.74,551.11,49.35,515.98,8.7527,71
86,225,-0.0006,647.27,1601.73,1413.0,550.98,49.55,515.06,8.7231,70
86,226,-0.0002,647.97,1597.27,1416.45,550.54,49.54,515.89,8.6408,69
86,227,-0.0003,648.6,1600.7,1418.19,550.27,49.96,515.84,8.7171,68
86,228,-0.0,648.34,1602.2,1423.39,550.77,49.58,516.19,8.7645,67
86,229,0.0001,648.35,1599.55,1416.28,551.25,49.51,515.59,8.7923,66
86,230,-0.0001,647.82,1600.33,1417.63,549.91,50.22,515.32,8.7525,65
86,231,0.0005,649.09,1599.44,1409.19,549.85,50.05,514.31,8.6515,64
86,232,0.0,647.87,1599.97,1415.09,550.37,49.69,515.63,8.6917,63
86,233,-0.0003,647.47,1600.95,1408.11,550.36,49.89,515.53,8.709,62
86,234,0.0004,647.82,1600.21,1419.68,550.39,49.63,516.35,8.6593,61
86,235,-0.0003,648.29,1602.05,1417.49,550.08,49.73,515.87,8.6812,60
86,236,-0.0004,647.16,1600.26,1414.33,549.88,49.92,514.19,8.6049,59
86,237,0.0002,648.29,1599.3,1420.59,550.33,49.76,514.22,8.6757,58
86,238,-0.0003,648.47,1603.34,1420.07,550.29,49.85,514.59,8.7263,57
86,239,-0.0005,647.61,1600.56,1414.22,549.91,49.65,516.1,8.7576,56
86,240,0.0007,649.05,1601.23,1421.56,550.12,49.79,514.63,8.7443,55
86,241,-0.0005,648.53,1605.76,1416.53,550.54,49.84,517.84,8.7951,54
86,242,-0.0001,648.14,1601.57,1412.13,551.08,49.95,516.05,8.8322,53
86,243,0.0005,648.56,1601.39,1418.68,550.72,49.91,514.85,8.7173,52
86,244,-0.0006,648.23,1601.71,1426.35,549.66,50.05,514.53,8.7985,51
86,245,-0.0006,648.08,1600.29,1416.51,550.46,49.94,513.74,8.7127,50
86,246,-0.0003,648.81,1602.11,1417.63,550.32,49.9,514.83,8.745,49
86,247,0.0001,647.66,1599.01,1417.4,549.22,49.98,515.1,8.6687,48
86,248,0.0003,647.88,1605.04,1420.81,550.26,50.4,514.46,8.7501,47
86,249,0.0006,648.2,1604.91,1411.47,549.94,50.07,514.25,8.75,46
86,250,0.0006,648.4,1599.19,1415.34,550.89,50.2,515.03,8.7765,45
86,251,0.0001,648.31,1604.84,1418.92,550.23,49.98,513.83,8.6669,44
86,252,0.0,649.24,1603.78,1415.58,550.2,50.25,516.55,8.7278,43
86,253,0.0006,647.74,1603.08,1414.93,549.34,49.93,514.4,8.6948,42
86,254,0.0003,648.77,1603.33,1422.12,550.07,50.08,515.22,8.8078,41
86,255,-0.0007,648.39,1599.8,1415.89,550.48,50.33,514.44,8.7885,40
86,256,0.0007,647.9,1604.1,1415.14,549.62,50.45,514.67,8.7233,39
86,257,-0.0006,649.69,1600.45,1420.05,549.85,50.15,513.34,8.7138,38
86,258,-0.0004,648.88,1606.79,1415.3,549.57,50.31,514.9,8.8404,37
86,259,-0.0004,647.95,1603.16,1419.11,549.9,50.23,516.1,8.7599,36
86,260,0.0002,648.79,1604.81,1419.91,549.78,50.06,515.19,8.7981,35
86,261,-0.0005,648.95,1599.45,1418.1,549.75,50.15,514.95,8.7571,34
86,262,0.0002,649.69,1603.39,1415.51,550.02,49.99,513.64,8.8603,33
86,263,-0.0003,649.16,1601.21,1418.18,550.1,50.27,515.23,8.7388,32
86,264,0.0002,648.44,1603.98,1424.96,549.56,50.46,513.39,8.6777,31
86,265,-0.0001,649.11,1599.79,1412.53,549.43,50.26,514.32,8.789,30
86,266,-0.0003,649.66,1601.61,1417.4,549.96,50.07,513.44,8.7371,29
86,267,-0.0002,648.65,1604.57,1422.79,549.12,50.45,512.83,8.7623,28
86,268,-0.0006,649.06,1605.36,1427.84,549.85,49.87,513.64,8.8703,27
86,269,-0.0006,649.69,1600.72,1416.55,549.73,49.99,511.55,8.5972,26
86,270,-0.0002,649.28,1601.27,1419.37,549.34,50.04,514.12,8.6999,25
86,271,0.0004,648.78,1603.98,1422.3,549.75,50.26,514.94,8.8686,24
86,272,0.0004,650.02,1603.69,1422.58,549.9,50.21,513.61,8.7081,23
86,273,0.0004,649.18,1602.13,1423.33,549.65,50.03,514.64,8.8426,22
86,274,-0.0003,648.62,1602.27,1420.04,549.89,50.02,514.63,8.8501,21
86,275,-0.0003,649.43,1607.78,1421.91,550.28,50.08,513.35,8.7427,20
86,276,-0.0005,648.62,1602.21,1415.65,549.73,50.05,514.65,8.7985,19
86,277,-0.0001,649.95,1602.17,1416.7,550.53,50.36,514.2,8.8716,18
86,278,0.0003,648.83,1603.96,1418.38,549.94,50.23,516.1,8.8128,17
86,279,0.0001,649.78,1603.75,1417.73,549.61,50.52,513.25,8.6996,16
86,280,0.0001,649.43,1603.43,1420.87,549.59,50.31,514.17,8.7558,15
86,281,-0.0007,650.48,1601.56,1422.33,549.22,50.49,516.0,8.845,14
86,282,-0.0004,648.89,1603.24,1425.91,549.25,50.69,513.35,8.7976,13
86,283,0.0005,648.69,1605.78,1419.27,549.69,50.38,514.63,8.7998,12
86,284,-0.0001,649.73,1606.22,1421.57,549.59,50.4,515.29,8.8058,11
86,285,0.0003,649.69,1608.92,1418.91,549.5,50.62,514.7,8.8087,10
86,286,0.0005,648.94,1602.32,1423.02,549.57,50.52,514.45,8.8013,9
86,287,-0.0001,649.96,1603.24,1417.56,549.6,50.38,513.56,8.8507,8
86,288,0.0006,649.85,1605.35,1421.3,549.28,50.37,516.7,8.8288,7
86,289,0.0,649.56,1603.0,1418.54,549.24,50.27,512.29,8.7738,6
86,290,0.0004,650.08,1604.68,1419.51,549.31,50.17,514.18,8.7969,5
86,291,-0.0003,649.51,1603.79,1422.41,549.56,50.37,513.99,8.8821,4
86,292,-0.0006,649.31,1604.94,1423.31,549.53,50.05,513.39,8.8426,3
86,293,-0.0006,649.56,1604.03,1428.19,549.3,50.31,513.63,8.7253,2
86,294,0.0004,650.62,1606.38,1421.36,549.81,50.34,514.08,8.8278,1
86,295,0.0004,649.3,1605.44,1422.58,549.11,50.51,513.6,8.856,0
87,1,-0.0002,642.53,1587.78,1405.23,554.37,47.9,521.49,8.2889,253
87,2,-0.0003,641.63,1589.69,1398.41,554.79,47.36,523.24,8.3833,252
87,3,0.0002,641.86,1590.47,1399.53,554.36,47.61,521.61,8.2889,251
87,4,0.0002,641.95,1589.98,1397.64,554.17,47.7,519.86,8.3256,250
87,5,0.0003,640.78,1591.13,1402.25,553.85,47.69,521.87,8.3137,249
87,6,0.0002,641.33,1588.98,1401.64,553.81,47.34,519.78,8.3371,248
87,7,-0.0006,642.16,1591.29,1398.87,553.89,47.45,521.58,8.322,247
87,8,-0.0001,642.3,1590.01,1397.27,553.89,47.34,521.03,8.3912,246
87,9,0.0004,641.65,1594.59,1397.27,553.87,47.62,521.03,8.3333,245
87,10,-0.0005,641.98,1589.79,1399.48,553.82,47.36,520.6,8.2776,244
87,11,0.0,643.07,1595.45,1399.31,554.32,47.74,519.51,8.3769,243
87,12,0.0006,642.23,1591.92,1408.85,554.38,47.5,520.28,8.3913,242
87,13,-0.0004,641.92,1591.26,1405.43,553.2,47.55,520.12,8.3718,241
87,14,0.0006,642.42,1590.64,1401.18,554.22,47.58,522.55,8.3631,240
87,15,-0.0005,641.74,1592.12,1400.7,554.36,47.81,521.95,8.2996,239
87,16,0.0005,643.04,1591.12,1405.93,554.07,47.79,522.57,8.2546,238
87,17,-0.0001,641.52,1592.75,1403.45,553.83,48.05,520.92,8.3413,237
87,18,0.0005,642.24,1594.34,1401.91,554.03,47.71,523.96,8.2717,236
87,19,-0.0005,641.96,1590.23,1402.03,554.43,47.49,520.5,8.3363,235
87,20,-0.0001,642.23,1588.08,1400.62,554.66,47.85,520.99,8.2961,234
87,21,0.0006,641.35,1591.47,1397.95,553.83,47.89,521.33,8.2639,233
87,22,0.0006,642.66,1588.6,1396.13,553.89,47.45,522.35,8.3922,232
87,23,0.0007,641.89,1590.87,1397.4,554.08,47.79,520.45,8.3716,231
87,24,-0.0005,642.56,1592.88,1405.96,553.6,47.6,520.36,8.3094,230
87,25,0.0005,642.69,1592.48,1399.49,554.23,47.99,520.06,8.4015,229
87,26,-0.0,642.71,1590.31,1399.64,553.94,47.75,520.57,8.3584,228
87,27,-0.0,642.14,1592.62,1408.72,553.23,47.67,519.7,8.3617,227
87,28,0.0,642.93,1594.54,1401.53,553.51,47.97,519.36,8.3716,226
87,29,0.0002,642.39,1592.18,1404.99,553.97,47.89,521.25,8.3931,225
87,30,-0.0005,643.22,1593.41,1401.85,553.85,47.91,520.06,8.3872,224
87,31,-0.0004,643.04,1593.99,1405.58,553.6,47.9,520.71,8.459,223
87,32,-0.0001,642.27,1587.75,1404.44,553.93,47.97,520.9,8.3715,222
87,33,0.0004,642.81,1590.09,1401.66,553.49,47.85,520.3,8.3434,221
87,34,-0.0004,642.68,1592.41,1395.59,553.85,47.99,518.87,8.3682,220
87,35,0.0004,641.66,1593.62,1397.53,553.67,48.2,521.28,8.3912,219
87,36,0.0004,642.93,1588.87,1405.53,553.71,47.84,519.65,8.347,218
87,37,0.0003,643.07,1596.76,1400.52,553.82,48.24,519.69,8.436,217
87,38,-0.0005,643.07,1589.95,1408.41,553.88,47.78,520.95,8.3442,216
87,39,0.0002,641.93,1590.98,1401.3,553.31,47.95,521.63,8.3035,215
87,40,0.0005,643.3,1591.15,1404.56,553.43,47.96,519.51,8.4488,214
87,41,0.0001,643.18,1592.91,1399.96,553.34,47.55,521.01,8.3551,213
87,42,-0.0004,643.77,1591.55,1407.69,553.52,47.99,518.44,8.3558,212
87,43,0.0002,643.25,1592.14,1408.51,553.6,48.05,519.91,8.4554,211
87,44,0.0,643.5,1589.94,1405.18,553.14,47.81,519.95,8.3986,210
87,45,-0.0005,642.46,1591.2,1405.55,553.82,48.16,517.8,8.4357,209
87,46,-0.0003,644.06,1593.02,1401.27,553.91,47.89,520.04,8.4324,208
87,47,0.0002,643.49,1590.65,1399.56,553.56,48.36,519.26,8.3275,207
87,48,0.0006,643.84,1592.63,1407.8,554.09,47.84,520.0,8.442,206
87,49,-0.0002,644.1,1590.52,1403.54,553.66,47.9,520.48,8.4356,205
87,50,-0.0006,643.23,1590.07,1399.49,553.26,48.11,519.58,8.3957,204
87,51,-0.0006,643.53,1593.86,1398.93,553.84,48.56,520.79,8.4538,203
87,52,-0.0004,643.55,1595.14,1408.96,553.11,48.17,520.87,8.336,202
87,53,0.0005,642.45,1593.55,1405.78,553.31,47.97,520.41,8.4541,201
87,54,0.0007,644.17,1592.45,1404.17,553.49,48.46,519.9,8.4653,200
87,55,0.0005,642.24,1592.93,1401.87,552.97,47.51,518.73,8.4819,199
87,56,-0.0001,643.79,1592.7,1401.84,553.0,48.06,518.66,8.4161,198
87,57,-0.0004,642.76,1593.19,1405.79,553.63,48.39,520.74,8.4004,197
87,58,-0.0003,643.66,1590.89,1410.36,553.48,48.2,520.08,8.3582,196
87,59,-0.0004,643.25,1591.49,1408.16,553.56,48.13,518.74,8.3454,195
87,60,-0.0003,644.0,1592.58,1401.7,553.09,48.36,519.65,8.4476,194
87,61,-0.0004,643.39,1593.94,1408.0,553.05,48.11,520.76,8.5372,193
87,62,0.0,643.85,1595.26,1403.62,553.01,48.14,519.75,8.4834,192
87,63,-0.0002,643.57,1591.36,1406.37,552.64,48.11,520.04,8.5085,191
87,64,-0.0003,643.79,1592.41,1401.38,552.78,48.11,517.98,8.4379,190
87,65,-0.0006,643.42,1592.02,1411.07,553.41,48.24,518.84,8.4194,189
87,66,-0.0007,643.93,1593.64,1407.99,553.14,48.25,517.88,8.5007,188
87,67,0.0,644.1,1593.14,1401.46,552.88,48.2,520.45,8.4338,187
87,68,0.0005,644.08,1591.2,1405.03,553.08,48.34,519.56,8.438,186
87,69,-0.0,644.41,1595.23,1403.47,552.38,48.18,521.25,8.4858,185
87,70,-0.0005,644.03,1593.38,1408.0,552.55,48.29,518.66,8.4455,184
87,71,-0.0003,645.16,1592.37,1403.52,553.21,48.37,520.19,8.372,183
87,72,0.0005,643.19,1593.78,1403.23,552.31,48.13,519.23,8.5178,182
87,73,0.0007,645.21,1593.56,1407.05,552.92,48.68,520.66,8.4139,181
87,74,-0.0001,644.06,1595.54,1407.38,552.89,48.48,519.45,8.4767,180
87,75,0.0001,644.15,1596.35,1404.36,552.97,48.65,520.05,8.5025,179
87,76,-0.0001,643.79,1595.76,1402.18,552.85,48.77,519.32,8.4249,178
87,77,-0.0002,644.23,1594.9,1409.31,552.51,48.27,520.86,8.4526,177
87,78,0.0005,644.16,1593.13,1405.66,553.11,48.6,518.87,8.4196,176
87,79,-0.0003,644.25,1591.84,1410.57,552.26,48.52,519.42,8.4942,175
87,80,-0.0004,643.99,1594.91,1409.63,552.19,48.53,518.95,8.5062,174
87,81,0.0,644.14,1594.36,1409.03,552.54,48.04,519.34,8.4695,173
87,82,0.0002,644.34,1596.07,1407.75,553.1,48.31,518.29,8.4834,172
87,83,-0.0005,644.62,1593.42,1407.83,552.88,48.52,518.89,8.4174,171
87,84,0.0005,644.56,1591.29,1402.96,552.59,48.58,519.14,8.5228,170
87,85,-0.0007,645.28,1595.35,1410.76,552.91,48.28,519.85,8.5581,169
87,86,0.0002,642.93,1593.75,1412.19,553.04,48.09,520.12,8.5082,168
87,87,-0.0005,644.47,1595.37,1408.53,553.04,48.79,518.5,8.49,167
87,88,0.0002,644.23,1593.59,1404.76,552.24,48.26,520.58,8.563,166
87,89,0.0004,643.9,1597.79,1410.29,552.42,48.51,519.32,8.5986,165
87,90,0.0005,644.37,1596.94,1403.03,552.41,48.69,517.67,8.4018,164
87,91,-0.0004,644.39,1593.79,1413.66,552.07,48.56,518.03,8.5183,163
87,92,0.0006,644.24,1599.66,1408.49,552.18,48.72,518.25,8.4963,162
87,93,-0.0001,644.75,1594.51,1410.14,552.72,48.52,517.78,8.4733,161
87,94,-0.0001,645.16,1595.19,1410.17,552.47,48.5,517.38,8.5302,160
87,95,-0.0007,644.65,1597.79,1405.08,552.02,48.83,518.37,8.5099,159
87,96,0.0,644.27,1596.82,1403.67,552.81,48.65,518.84,8.5135,158
87,97,-0.0002,645.27,1595.7,1409.77,552.19,48.48,517.74,8.5931,157
87,98,-0.0003,644.63,1594.65,1401.94,552.34,48.3,518.36,8.5101,156
87,99,-0.0,645.26,1595.09,1404.56,552.04,48.53,517.73,8.5758,155
87,100,0.0001,644.9,1593.45,1411.2,552.18,48.72,517.57,8.5707,154
87,101,-0.0001,645.13,1594.0,1408.07,552.35,48.94,519.21,8.4887,153
87,102,-0.0001,645.08,1596.35,1408.74,551.86,48.74,518.69,8.5638,152
87,103,-0.0001,645.16,1593.84,1413.55,552.61,48.89,519.55,8.5331,151
87,104,0.0005,646.01,1596.43,1419.61,551.81,48.73,518.24,8.5784,150
87,105,0.0002,644.62,1596.74,1408.22,552.58,48.7,517.65,8.5006,149
87,106,0.0001,643.94,1595.18,1412.16,551.82,48.59,519.26,8.5536,148
87,107,-0.0005,645.08,1597.03,1403.28,552.9,48.74,519.96,8.4744,147
